epoch,loss,val_loss
1,1.0541534423828125,0.2195872962474823
2,0.10109665989875793,0.1674298644065857
3,0.06203121691942215,0.17546100914478302
4,0.053215719759464264,0.157820463180542
5,0.05471907928586006,0.22495150566101074
6,0.0562095120549202,0.2025667428970337
7,0.04396744444966316,0.17371203005313873
8,0.043084073811769485,0.12866219878196716
9,0.040293820202350616,0.10966256260871887
10,0.03124580718576908,0.1326749324798584
11,0.03569099307060242,0.1633155792951584
12,0.0322452038526535,0.13652388751506805
13,0.029708003625273705,0.18465320765972137
14,0.03091784194111824,0.15778768062591553
15,0.034647371619939804,0.13991744816303253
16,0.03213001415133476,0.14579808712005615
17,0.024471424520015717,0.1262851506471634
18,0.029644107446074486,0.16192570328712463
19,0.0270965825766325,0.13733738660812378
20,0.031127696856856346,0.1324133425951004
21,0.02613004855811596,0.11449286341667175
22,0.024791177362203598,0.1183503121137619
23,0.02476314827799797,0.15523481369018555
24,0.025272469967603683,0.1900799572467804
25,0.023987874388694763,0.14225468039512634
26,0.029563389718532562,0.20974543690681458
27,0.025596873834729195,0.182121142745018
28,0.018308090046048164,0.14021094143390656
29,0.023653199896216393,0.17326460778713226
30,0.01799994334578514,0.12576211988925934
