epoch,loss,val_loss
1,0.8497446775436401,0.196164071559906
2,0.10377058386802673,0.22452278435230255
3,0.05968642607331276,0.18355345726013184
4,0.048744115978479385,0.19079940021038055
5,0.07084965705871582,0.1783970594406128
6,0.05115382373332977,0.18142147362232208
7,0.04481843113899231,0.19566157460212708
8,0.04490199685096741,0.1458865851163864
9,0.038593824952840805,0.1179867535829544
10,0.03489527851343155,0.12284868955612183
11,0.03152910992503166,0.10190346091985703
12,0.03771289810538292,0.13488174974918365
13,0.031288377940654755,0.1551315188407898
14,0.03547051548957825,0.15895146131515503
15,0.03422919288277626,0.16687865555286407
16,0.03661714866757393,0.1364644169807434
17,0.030392799526453018,0.11727087944746017
18,0.029895395040512085,0.12463082373142242
19,0.025227433070540428,0.1303979456424713
20,0.025534039363265038,0.10677211731672287
21,0.027296006679534912,0.09983213245868683
22,0.03344349563121796,0.10673867911100388
23,0.026756934821605682,0.1111970767378807
24,0.023986825719475746,0.15092889964580536
25,0.037307143211364746,0.10591243952512741
26,0.019440218806266785,0.12867236137390137
27,0.021817626431584358,0.14418162405490875
28,0.023201799020171165,0.11460243165493011
29,0.02557491697371006,0.13472691178321838
30,0.024977898225188255,0.13283753395080566
