epoch,loss,val_loss
1,1.2121349573135376,0.2402738481760025
2,0.10397254675626755,0.6218432188034058
3,0.06461342424154282,0.20889851450920105
4,0.04859882593154907,0.13990867137908936
5,0.053255319595336914,0.13223692774772644
6,0.048743151128292084,0.1331726759672165
7,0.036715131253004074,0.18160836398601532
8,0.036470718681812286,0.1419004201889038
9,0.034621551632881165,0.12436496466398239
10,0.03582999110221863,0.12604662775993347
11,0.02986929938197136,0.16478745639324188
12,0.03013160079717636,0.12085474282503128
13,0.029028160497546196,0.1604975014925003
14,0.041413091123104095,0.160526841878891
15,0.02881747856736183,0.1194823607802391
16,0.03671785444021225,0.13410258293151855
17,0.028446706011891365,0.11143769323825836
18,0.02925739623606205,0.13120926916599274
19,0.0261386688798666,0.15261627733707428
20,0.028195718303322792,0.12263908237218857
21,0.024189643561840057,0.15331190824508667
22,0.025122353807091713,0.13254648447036743
23,0.027800608426332474,0.15970391035079956
24,0.019128231331706047,0.15443195402622223
25,0.02364758402109146,0.1287645697593689
26,0.020530277863144875,0.19170956313610077
27,0.0220106802880764,0.16018754243850708
28,0.028050126507878304,0.1433766484260559
29,0.02812330797314644,0.1194799393415451
30,0.023928437381982803,0.15859755873680115
