epoch,loss,val_loss
1,0.748679518699646,0.25282156467437744
2,0.09413723647594452,0.39649102091789246
3,0.08316726982593536,0.2213672697544098
4,0.06694907695055008,0.2087211012840271
5,0.05723993852734566,0.2575213313102722
6,0.05212978273630142,0.18379059433937073
7,0.042847804725170135,0.1507713943719864
8,0.04392383247613907,0.1527775675058365
9,0.03913223743438721,0.17268972098827362
10,0.03329598903656006,0.16578309237957
11,0.03883874788880348,0.16679027676582336
12,0.033311109989881516,0.14067329466342926
13,0.03443252667784691,0.153267040848732
14,0.03539344295859337,0.3443903625011444
15,0.02917981706559658,0.1601955145597458
16,0.03952484950423241,0.1366887241601944
17,0.026329508051276207,0.12386389076709747
18,0.028655903413891792,0.14932779967784882
19,0.026548009365797043,0.115605428814888
20,0.02291022799909115,0.12977655231952667
21,0.0210734773427248,0.1407436728477478
22,0.02495541051030159,0.10781662911176682
23,0.023668821901082993,0.12954165041446686
24,0.02250908873975277,0.18243776261806488
25,0.054423682391643524,0.12889626622200012
26,0.023374874144792557,0.1448587030172348
27,0.023281412199139595,0.33024412393569946
28,0.028358345851302147,0.13472455739974976
29,0.01692361757159233,0.11015478521585464
30,0.02072312869131565,0.12502649426460266
