epoch,loss,val_loss
1,0.9261785745620728,0.17689380049705505
2,0.08597748726606369,0.2603532075881958
3,0.06616531312465668,0.17892636358737946
4,0.042829085141420364,0.16277290880680084
5,0.04603450745344162,0.3857164680957794
6,0.04236072674393654,0.1602124571800232
7,0.03578535094857216,0.12590888142585754
8,0.03515702113509178,0.15945234894752502
9,0.032917555421590805,0.16728705167770386
10,0.027351725846529007,0.12048676609992981
11,0.03023342788219452,0.1260911077260971
12,0.029307760298252106,0.15835006535053253
13,0.02961839735507965,0.14035706222057343
14,0.028484545648097992,0.16052599251270294
15,0.03330909460783005,0.20344743132591248
16,0.033623017370700836,0.12149655818939209
17,0.026672381907701492,0.13462279736995697
18,0.024893147870898247,0.15899531543254852
19,0.02272372879087925,0.13816604018211365
20,0.019461678341031075,0.12163682281970978
21,0.02458457089960575,0.1375938206911087
22,0.023342128843069077,0.11713042110204697
23,0.024573633447289467,0.11088039726018906
24,0.02027749828994274,0.17002539336681366
25,0.025114890187978745,0.13830235600471497
26,0.02402563951909542,0.14480531215667725
27,0.026236601173877716,0.16009525954723358
28,0.019255174323916435,0.14322200417518616
29,0.01795608550310135,0.12948833405971527
30,0.022355584427714348,0.1529914289712906
