epoch,loss,val_loss
1,0.7948780059814453,0.3034839630126953
2,0.07682324945926666,0.22521977126598358
3,0.06684067845344543,0.20741356909275055
4,0.04773171246051788,0.17346392571926117
5,0.06396428495645523,0.16997307538986206
6,0.05010033771395683,0.16171139478683472
7,0.03478226438164711,0.15217497944831848
8,0.0485222227871418,0.170243039727211
9,0.03863147646188736,0.1435663253068924
10,0.03229806199669838,0.14242932200431824
11,0.036131516098976135,0.22311951220035553
12,0.03191754221916199,0.1255364716053009
13,0.0274924635887146,0.1446963995695114
14,0.03671274334192276,0.19576376676559448
15,0.03215017169713974,0.15854720771312714
16,0.03184710815548897,0.12835870683193207
17,0.02309080958366394,0.14365509152412415
18,0.02697356604039669,0.16494232416152954
19,0.026028690859675407,0.12565134465694427
20,0.027979468926787376,0.13208846747875214
21,0.024560721591114998,0.13984958827495575
22,0.02444678544998169,0.11553937196731567
23,0.02369062416255474,0.12511934340000153
24,0.03662869334220886,0.42313122749328613
25,0.06740055233240128,0.13544093072414398
26,0.022442050278186798,0.13853441178798676
27,0.02145618200302124,0.20285630226135254
28,0.026574188843369484,0.12027160823345184
29,0.018434561789035797,0.14015178382396698
30,0.019965242594480515,0.15760643780231476
