epoch,loss,val_loss
1,0.8180228471755981,0.26656413078308105
2,0.08312437683343887,0.25405117869377136
3,0.05880875885486603,0.21889647841453552
4,0.050975725054740906,0.19348469376564026
5,0.06130535900592804,0.1921270787715912
6,0.054696280509233475,0.1417681723833084
7,0.03969333693385124,0.13363617658615112
8,0.0453486442565918,0.1328222155570984
9,0.0360255129635334,0.15563932061195374
10,0.031510964035987854,0.14825567603111267
11,0.02909579873085022,0.16433876752853394
12,0.03668440133333206,0.17600177228450775
13,0.02905079536139965,0.1621636301279068
14,0.03084506094455719,0.13201098144054413
15,0.034664105623960495,0.1815989911556244
16,0.03912879154086113,0.1505168080329895
17,0.0261012502014637,0.1559716910123825
18,0.022135702893137932,0.14144442975521088
19,0.025075051933526993,0.13953742384910583
20,0.028959229588508606,0.12550565600395203
21,0.025807255879044533,0.15064767003059387
22,0.03186804801225662,0.14742760360240936
23,0.029161209240555763,0.14942540228366852
24,0.018542900681495667,0.17263412475585938
25,0.02910364232957363,0.16400142014026642
26,0.020057272166013718,0.1955842226743698
27,0.024504322558641434,0.23105166852474213
28,0.026224957779049873,0.16491536796092987
29,0.022942140698432922,0.15641026198863983
30,0.01938639208674431,0.17245472967624664
