epoch,loss,val_loss
1,1.13521146774292,0.2887426018714905
2,0.10457973927259445,0.23508499562740326
3,0.06785213202238083,0.2961769104003906
4,0.05494678020477295,0.2077031135559082
5,0.06049751862883568,0.22415725886821747
6,0.04930037632584572,0.21747998893260956
7,0.040072523057460785,0.1785985231399536
8,0.04340263828635216,0.15243344008922577
9,0.0384431891143322,0.22687289118766785
10,0.0344381220638752,0.12774348258972168
11,0.03434501588344574,0.14076858758926392
12,0.03724941983819008,0.14362527430057526
13,0.02845168113708496,0.23664964735507965
14,0.03609313443303108,0.19673657417297363
15,0.03300677612423897,0.16279667615890503
16,0.03604906052350998,0.1590878963470459
17,0.03002631850540638,0.15009039640426636
18,0.02792114019393921,0.18038016557693481
19,0.029447419568896294,0.19169868528842926
20,0.03373211994767189,0.16863960027694702
21,0.030938809737563133,0.1395668089389801
22,0.024136515334248543,0.14261555671691895
23,0.029610710218548775,0.15187311172485352
24,0.022854261100292206,0.22233238816261292
25,0.028653910383582115,0.17215611040592194
26,0.02142224833369255,0.19051490724086761
27,0.023586658760905266,0.19219014048576355
28,0.027777941897511482,0.1436067521572113
29,0.023958243429660797,0.15476207435131073
30,0.022679604589939117,0.1780126392841339
