epoch,loss,val_loss
1,0.7618499994277954,0.32522282004356384
2,0.08570306748151779,0.34337928891181946
3,0.07433562725782394,0.3666609525680542
4,0.052784692496061325,0.17285580933094025
5,0.05646948516368866,0.3350394368171692
6,0.051427312195301056,0.17807497084140778
7,0.03948545083403587,0.1643093228340149
8,0.05028533563017845,0.13103212416172028
9,0.040022555738687515,0.1201261654496193
10,0.03619518503546715,0.1284676194190979
11,0.03155701979994774,0.19306164979934692
12,0.038370806723833084,0.12407371401786804
13,0.03083520010113716,0.21255427598953247
14,0.03503533825278282,0.11498076468706131
15,0.027199916541576385,0.19625937938690186
16,0.03671100735664368,0.1363060474395752
17,0.03082145005464554,0.14609293639659882
18,0.02714396081864834,0.177936390042305
19,0.030936069786548615,0.1317269653081894
20,0.024889197200536728,0.1428602784872055
21,0.02716645784676075,0.14983506500720978
22,0.025231696665287018,0.11101949214935303
23,0.025624029338359833,0.1549774706363678
24,0.02092019096016884,0.22538310289382935
25,0.0340246856212616,0.11163847893476486
26,0.025530224665999413,0.14875511825084686
27,0.02972731925547123,0.17898227274417877
28,0.026048999279737473,0.1298591047525406
29,0.026312898844480515,0.14519843459129333
30,0.020590312778949738,0.12570668756961823
