epoch,loss,val_loss
1,1.2362854480743408,0.23770630359649658
2,0.10385696589946747,0.21061396598815918
3,0.06885820627212524,0.21281394362449646
4,0.05072770640254021,0.1739581972360611
5,0.04873458296060562,0.37421151995658875
6,0.04122420772910118,0.18819712102413177
7,0.04089298099279404,0.1639813631772995
8,0.03797721862792969,0.12255328893661499
9,0.03696277365088463,0.1393640637397766
10,0.030432553961873055,0.1849084347486496
11,0.034395359456539154,0.180408775806427
12,0.03259304538369179,0.14466282725334167
13,0.03240733966231346,0.15233854949474335
14,0.03084312193095684,0.12304982542991638
15,0.02696537971496582,0.15587234497070312
16,0.0316348560154438,0.14191250503063202
17,0.02815226837992668,0.14689400792121887
18,0.02573978342115879,0.14041586220264435
19,0.022357996553182602,0.12356988340616226
20,0.028802962973713875,0.13242292404174805
21,0.023654703050851822,0.14062684774398804
22,0.02269584871828556,0.11553145200014114
23,0.020861148834228516,0.15664871037006378
24,0.02170008048415184,0.259016752243042
25,0.026398153975605965,0.1092941015958786
26,0.019627979025244713,0.12950941920280457
27,0.019463222473859787,0.15335234999656677
28,0.033750586211681366,0.15224981307983398
29,0.025975674390792847,0.13355109095573425
30,0.023166576400399208,0.1292228102684021
