epoch,loss,val_loss
1,1.2110509872436523,0.273672491312027
2,0.0887082889676094,0.1444786936044693
3,0.06543595343828201,0.17860588431358337
4,0.05340507999062538,0.1706000566482544
5,0.05067481845617294,0.1992429792881012
6,0.04428389295935631,0.15784814953804016
7,0.036982398480176926,0.15268000960350037
8,0.04145963490009308,0.15610617399215698
9,0.0353119894862175,0.12250883877277374
10,0.03264957293868065,0.15894094109535217
11,0.03382215276360512,0.19333231449127197
12,0.03341010585427284,0.11090303957462311
13,0.027969341725111008,0.1444171816110611
14,0.02787523902952671,0.27351659536361694
15,0.03212432190775871,0.22186388075351715
16,0.03569027781486511,0.13806627690792084
17,0.032992951571941376,0.12380648404359818
18,0.02651497907936573,0.15677140653133392
19,0.025289470329880714,0.11956706643104553
20,0.026627274230122566,0.1337977796792984
21,0.02586168423295021,0.13049758970737457
22,0.02497461996972561,0.13148446381092072
23,0.023620599880814552,0.1344764232635498
24,0.01966218091547489,0.23813316226005554
25,0.026817983016371727,0.12589117884635925
26,0.018845802173018456,0.21136775612831116
27,0.026013130322098732,0.16426299512386322
28,0.025111110880970955,0.1344531923532486
29,0.024787692353129387,0.13455209136009216
30,0.019729984924197197,0.15678954124450684
