epoch,loss,val_loss
1,6.697169303894043,1.7628931999206543
2,0.6038596034049988,0.17500945925712585
3,0.07580705732107162,0.046169523149728775
4,0.03263845294713974,0.03489847108721733
5,0.02845832332968712,0.033847104758024216
6,0.028085341677069664,0.033717792481184006
7,0.02802719920873642,0.03366798162460327
8,0.02800358086824417,0.03364930674433708
9,0.027987543493509293,0.03362063691020012
10,0.02797510288655758,0.03359683230519295
11,0.027964022010564804,0.033588677644729614
12,0.027906393632292747,0.03352616727352142
13,0.02784489467740059,0.03344438970088959
14,0.027789557352662086,0.033379364758729935
15,0.027735812589526176,0.033303048461675644
16,0.027687199413776398,0.033245403319597244
17,0.027643324807286263,0.03317025676369667
18,0.027596333995461464,0.033113881945610046
19,0.027557484805583954,0.033054009079933167
20,0.02751031517982483,0.03300384059548378
21,0.027483440935611725,0.03293338418006897
22,0.027448885142803192,0.03287171199917793
23,0.027418367564678192,0.03280197083950043
24,0.0273881945759058,0.03274001553654671
25,0.027357300743460655,0.03267494961619377
26,0.02733132429420948,0.032616231590509415
27,0.027301304042339325,0.03256385028362274
28,0.02727816440165043,0.03250721096992493
29,0.02724786102771759,0.03245209902524948
30,0.027228908613324165,0.03239960968494415
