epoch,loss,val_loss
1,6.684819221496582,2.2199220657348633
2,0.9728198647499084,0.3216298520565033
3,0.1541779339313507,0.06695681065320969
4,0.04408058151602745,0.03249754384160042
5,0.02827334590256214,0.02682381495833397
6,0.02590155228972435,0.02625492960214615
7,0.02553517185151577,0.02626260370016098
8,0.02543008327484131,0.02629585936665535
9,0.025386307388544083,0.0262262262403965
10,0.02534940280020237,0.026251038536429405
11,0.025321977213025093,0.026433713734149933
12,0.025249196216464043,0.02631053887307644
13,0.02517078071832657,0.026189543306827545
14,0.025098387151956558,0.026155995205044746
15,0.025033332407474518,0.026275325566530228
16,0.02496514655649662,0.02625398524105549
17,0.024908877909183502,0.026325758546590805
18,0.02483975887298584,0.026249386370182037
19,0.02477697655558586,0.026232069358229637
20,0.024710847064852715,0.026337338611483574
21,0.024648109450936317,0.026389673352241516
22,0.024589065462350845,0.0265045203268528
23,0.0245223306119442,0.02644668146967888
24,0.02445841394364834,0.02641712687909603
25,0.024400202557444572,0.02653217874467373
26,0.024340340867638588,0.02657029591500759
27,0.024279631674289703,0.02666405215859413
28,0.024220898747444153,0.026682881638407707
29,0.02416149340569973,0.026804178953170776
30,0.02411225251853466,0.02672409825026989
