epoch,loss,val_loss
1,6.680741786956787,2.2180702686309814
2,0.9703863263130188,0.3180493414402008
3,0.15003007650375366,0.06225264444947243
4,0.03838189318776131,0.026164010167121887
5,0.02056785114109516,0.01907537877559662
6,0.01791338250041008,0.01809927076101303
7,0.01740654557943344,0.017896950244903564
8,0.017210721969604492,0.01761428639292717
9,0.017094984650611877,0.017548367381095886
10,0.01700577139854431,0.017529144883155823
11,0.01694287732243538,0.017369508743286133
12,0.01682647131383419,0.01729677803814411
13,0.016718024387955666,0.017231283709406853
14,0.016622260212898254,0.01707558147609234
15,0.016542987897992134,0.01700250618159771
16,0.016469797119498253,0.016886431723833084
17,0.016405515372753143,0.016984296962618828
18,0.016345471143722534,0.01678518019616604
19,0.016287386417388916,0.016876349225640297
20,0.016238579526543617,0.016860904172062874
21,0.016191938892006874,0.016748938709497452
22,0.01614772342145443,0.016644589602947235
23,0.016110049560666084,0.01661725901067257
24,0.016070803627371788,0.016594981774687767
25,0.01603916473686695,0.016617633402347565
26,0.016007402911782265,0.016538720577955246
27,0.015977248549461365,0.0165585707873106
28,0.01595301739871502,0.016528069972991943
29,0.01592756062746048,0.016490861773490906
30,0.01590598188340664,0.016518214717507362
