epoch,loss,val_loss
1,6.690051555633545,2.2286782264709473
2,0.9799716472625732,0.3308938145637512
3,0.16062341630458832,0.07691941410303116
4,0.05086824297904968,0.043229471892118454
5,0.03578682988882065,0.0385795496404171
6,0.03335516154766083,0.037774428725242615
7,0.033022504299879074,0.037933167070150375
8,0.03295435011386871,0.038002144545316696
9,0.03292882442474365,0.03773821145296097
10,0.0329098142683506,0.037978678941726685
11,0.03289929777383804,0.03793075308203697
12,0.03284412622451782,0.03777661547064781
13,0.03277664631605148,0.03796476870775223
14,0.03272172063589096,0.03780360519886017
15,0.032666731625795364,0.03782184422016144
16,0.03260580077767372,0.037804439663887024
17,0.032563939690589905,0.037673041224479675
18,0.03250735625624657,0.03804255276918411
19,0.03245079889893532,0.0381104052066803
20,0.03238964453339577,0.03818568214774132
21,0.032343849539756775,0.038085468113422394
22,0.032288700342178345,0.03809544816613197
23,0.032235100865364075,0.03820868581533432
24,0.032176632434129715,0.038157928735017776
25,0.0321209691464901,0.03832961618900299
26,0.03206353262066841,0.038351234048604965
27,0.03199911117553711,0.03833503648638725
28,0.03194451704621315,0.03835250437259674
29,0.03188125044107437,0.03845047578215599
30,0.03182777389883995,0.038473132997751236
