epoch,loss,val_loss
1,6.701615810394287,2.2075819969177246
2,0.9622105360031128,0.3120110034942627
3,0.1458301693201065,0.05906574800610542
4,0.03697296977043152,0.025648092851042747
5,0.022227954119443893,0.020635010674595833
6,0.02012486942112446,0.020068079233169556
7,0.019843626767396927,0.020027391612529755
8,0.019791550934314728,0.020038463175296783
9,0.019780820235610008,0.020058313384652138
10,0.019765790551900864,0.02007574588060379
11,0.01976187340915203,0.02007264643907547
12,0.019742662087082863,0.020097766071558
13,0.019722890108823776,0.02011057175695896
14,0.01970091462135315,0.0201664250344038
15,0.019682524725794792,0.020211949944496155
16,0.019649647176265717,0.02023644745349884
17,0.019632697105407715,0.020309526473283768
18,0.01960844174027443,0.02031511440873146
19,0.019576141610741615,0.0203632190823555
20,0.019541854038834572,0.020413685590028763
