epoch,loss,val_loss
1,6.689862251281738,2.2416820526123047
2,0.9829462766647339,0.3457149565219879
3,0.1632940173149109,0.0934654176235199
4,0.05402562394738197,0.06040927767753601
5,0.039398789405822754,0.05502263084053993
6,0.036915771663188934,0.05503766983747482
7,0.036436911672353745,0.05576632544398308
8,0.036359693855047226,0.055844638496637344
9,0.03633944317698479,0.05632065236568451
10,0.03632546216249466,0.055631570518016815
11,0.03631380945444107,0.0557403564453125
12,0.036262888461351395,0.05563288927078247
13,0.03621824458241463,0.05574960261583328
14,0.036171041429042816,0.055078789591789246
15,0.03613400086760521,0.055469803512096405
16,0.03609176352620125,0.05549129843711853
17,0.03605467826128006,0.05571732297539711
18,0.03601579740643501,0.055477652698755264
19,0.03597814217209816,0.05558856949210167
20,0.03593146428465843,0.05581503361463547
21,0.03591059148311615,0.0554657056927681
22,0.03587234765291214,0.0557032935321331
23,0.03584017604589462,0.05533979460597038
24,0.03580307587981224,0.05535903945565224
25,0.035769980400800705,0.0556107833981514
26,0.035733018070459366,0.05585242435336113
27,0.03569604083895683,0.0558951199054718
28,0.03565991297364235,0.055783893913030624
29,0.035621512681245804,0.0559779591858387
30,0.035587821155786514,0.05571713671088219
