epoch,loss,val_loss
1,6.69364595413208,2.2251508235931396
2,0.9733603000640869,0.31861412525177
3,0.14787469804286957,0.05932650342583656
4,0.035617854446172714,0.023955926299095154
5,0.018992703408002853,0.01770930178463459
6,0.016549251973628998,0.017284322530031204
7,0.016152281314134598,0.016901249065995216
8,0.01602165214717388,0.01706014946103096
9,0.0159541517496109,0.017400769516825676
10,0.015902210026979446,0.01683822274208069
11,0.015865711495280266,0.01687629334628582
12,0.015770725905895233,0.01689688302576542
13,0.0156830046325922,0.016932936385273933
14,0.01560810673981905,0.016650279983878136
15,0.015539503656327724,0.016517404466867447
16,0.015474116429686546,0.016466453671455383
17,0.015420911833643913,0.016502544283866882
18,0.01536871399730444,0.016430312767624855
19,0.015317659825086594,0.01617249846458435
20,0.015272886492311954,0.016207663342356682
21,0.01523317489773035,0.016366003081202507
22,0.015194714069366455,0.01601375639438629
23,0.015156688168644905,0.016066018491983414
24,0.015124456025660038,0.016149014234542847
25,0.01509580947458744,0.01596137322485447
26,0.015067304484546185,0.01600440964102745
27,0.015039446763694286,0.01590641774237156
28,0.015016667544841766,0.016078058630228043
29,0.01499383244663477,0.015854299068450928
30,0.014976304955780506,0.015844501554965973
