epoch,loss,val_loss
1,6.700604438781738,2.2070655822753906
2,0.9618849754333496,0.3117043077945709
3,0.14533588290214539,0.05842026695609093
4,0.03610726073384285,0.02462172321975231
5,0.0211048386991024,0.019775865599513054
6,0.018964048475027084,0.019321253523230553
7,0.018647637218236923,0.019408389925956726
8,0.018560059368610382,0.019539304077625275
9,0.018506363034248352,0.01958448253571987
10,0.018456919118762016,0.019671965390443802
11,0.01842084340751171,0.019862685352563858
12,0.018354779109358788,0.019907893612980843
13,0.018272727727890015,0.019895991310477257
14,0.01819421537220478,0.020038031041622162
15,0.018130162730813026,0.020022964105010033
16,0.01804528199136257,0.02006511762738228
17,0.01798134669661522,0.020131219178438187
18,0.017900610342621803,0.020236903801560402
19,0.01783047802746296,0.020301494747400284
20,0.017753398045897484,0.02027713879942894
