epoch,loss,val_loss
1,6.69567346572876,2.234790802001953
2,0.982476532459259,0.33507806062698364
3,0.1617223173379898,0.08019933849573135
4,0.0516553558409214,0.04664827138185501
5,0.03659295290708542,0.04184611141681671
6,0.03405078873038292,0.04093431681394577
7,0.03371046483516693,0.04081069678068161
8,0.033640675246715546,0.040638357400894165
9,0.033619433641433716,0.040565770119428635
10,0.03360647335648537,0.0406343974173069
11,0.03359399735927582,0.04047270119190216
12,0.03353715315461159,0.040478188544511795
13,0.03348495066165924,0.04055044800043106
14,0.03343447297811508,0.04040711373090744
15,0.033389825373888016,0.040544163435697556
16,0.033347148448228836,0.04034271091222763
17,0.033309124410152435,0.04067593812942505
18,0.03326696529984474,0.04025311395525932
19,0.033229708671569824,0.040437012910842896
20,0.03318633511662483,0.040757160633802414
21,0.033157967031002045,0.040474653244018555
22,0.03312397748231888,0.04035978764295578
23,0.03309088572859764,0.04036082699894905
24,0.033059582114219666,0.04033796861767769
25,0.0330277718603611,0.04045456647872925
26,0.03299390524625778,0.040539588779211044
27,0.03296187147498131,0.040667176246643066
28,0.03292831778526306,0.04049193114042282
29,0.03289325535297394,0.040477022528648376
30,0.03286360949277878,0.04066452011466026
