epoch,loss,val_loss
1,6.687310218811035,2.233036518096924
2,0.9823333024978638,0.33748099207878113
3,0.16406409442424774,0.0851682722568512
4,0.05494953319430351,0.05137244239449501
5,0.04021159186959267,0.0470210500061512
6,0.03775499388575554,0.04667830839753151
7,0.037419769912958145,0.046551503241062164
8,0.03736143931746483,0.04634316638112068
9,0.037347353994846344,0.04655265063047409
10,0.03733571246266365,0.04671739041805267
11,0.03732942044734955,0.046406641602516174
12,0.03729603812098503,0.04656282067298889
13,0.0372597873210907,0.04657084494829178
14,0.03723037615418434,0.046843916177749634
15,0.037197720259428024,0.04682910442352295
16,0.037160396575927734,0.04648814722895622
17,0.03713323175907135,0.04656423628330231
18,0.0370974987745285,0.046851638704538345
19,0.03706691414117813,0.04675601050257683
20,0.03701968118548393,0.0469697080552578
21,0.036997221410274506,0.04698051139712334
22,0.03695857152342796,0.047112878412008286
23,0.03692823275923729,0.047046031802892685
24,0.03688688576221466,0.046762626618146896
25,0.03685073181986809,0.04702286049723625
26,0.03681054338812828,0.046999186277389526
27,0.03676609322428703,0.04719359055161476
28,0.036726538091897964,0.04708174243569374
29,0.03667633980512619,0.047182656824588776
30,0.03663795813918114,0.046982817351818085
