epoch,loss,val_loss
1,6.69989013671875,2.2177093029022217
2,0.9722388982772827,0.32097384333610535
3,0.1528378278017044,0.06462529301643372
4,0.04131169617176056,0.029380446299910545
5,0.024974102154374123,0.023501140996813774
6,0.022180555388331413,0.02270130254328251
7,0.02164062298834324,0.022476403042674065
8,0.02141484059393406,0.022512583062052727
9,0.021278368309140205,0.0223379023373127
10,0.02116156555712223,0.02240428887307644
11,0.02107034996151924,0.02233128994703293
12,0.020933212712407112,0.022183874621987343
13,0.020793206989765167,0.02220197580754757
14,0.02067144401371479,0.022090403363108635
15,0.020572390407323837,0.021966280415654182
16,0.020466843619942665,0.021924039348959923
17,0.020383253693580627,0.02197221852838993
18,0.02029399946331978,0.021908504888415337
19,0.02021344006061554,0.021905718371272087
20,0.020140312612056732,0.02188722975552082
