epoch,loss,val_loss
1,6.6661295890808105,2.2056868076324463
2,0.9610157608985901,0.31109797954559326
3,0.1446666419506073,0.05777934938669205
4,0.035537224262952805,0.023930296301841736
5,0.020262030884623528,0.018726272508502007
6,0.01809987612068653,0.018194623291492462
7,0.017807332798838615,0.018205977976322174
8,0.017743486911058426,0.018228206783533096
9,0.017721213400363922,0.018213974311947823
10,0.017704693600535393,0.018252454698085785
11,0.01769685558974743,0.018331287428736687
12,0.01766388863325119,0.01837117411196232
13,0.017625031992793083,0.018330905586481094
14,0.01759207434952259,0.01831943541765213
15,0.017555968835949898,0.018370971083641052
16,0.01752041094005108,0.018425391986966133
17,0.017483023926615715,0.018442964181303978
18,0.017440812662243843,0.01850319653749466
19,0.017399245873093605,0.018566308543086052
20,0.017358677461743355,0.018605412915349007
21,0.017314594238996506,0.01867966167628765
22,0.01727314479649067,0.018662884831428528
23,0.017227401956915855,0.0187554731965065
24,0.017179105430841446,0.01880786195397377
25,0.017136426642537117,0.01884664036333561
26,0.01708747074007988,0.018896624445915222
27,0.017041169106960297,0.018957076594233513
28,0.016996048390865326,0.01902691274881363
29,0.016950277611613274,0.019008124247193336
30,0.016908887773752213,0.019035156816244125
