epoch,loss,val_loss
1,6.716580867767334,2.226757049560547
2,0.9788909554481506,0.325688898563385
3,0.15599362552165985,0.066721610724926
4,0.042370665818452835,0.029890064150094986
5,0.024718906730413437,0.02270941622555256
6,0.021292049437761307,0.021533403545618057
7,0.02046818472445011,0.021056493744254112
8,0.020115962252020836,0.020815327763557434
9,0.01989031583070755,0.0206198338419199
10,0.019716475158929825,0.020492253825068474
11,0.01957450807094574,0.02030409313738346
12,0.019382022321224213,0.020250067114830017
13,0.019209494814276695,0.020125258713960648
14,0.019064730033278465,0.01990978606045246
15,0.018936919048428535,0.019816089421510696
16,0.018820257857441902,0.019677085801959038
17,0.018725359812378883,0.019634857773780823
18,0.01863093674182892,0.019551925361156464
19,0.01854304037988186,0.019494226202368736
20,0.018467312678694725,0.019402170553803444
