epoch,loss,val_loss
1,6.704813003540039,2.208766460418701
2,0.9626380801200867,0.3118739724159241
3,0.14517533779144287,0.057856012135744095
4,0.035283163189888,0.02364412508904934
5,0.01997974142432213,0.01874198392033577
6,0.017687566578388214,0.01822509802877903
7,0.017307301983237267,0.018269486725330353
8,0.01717020943760872,0.018521592020988464
9,0.017077913507819176,0.018610714003443718
10,0.016994498670101166,0.01879592053592205
11,0.016930148005485535,0.018885722383856773
12,0.016830189153552055,0.018904533237218857
13,0.01670587994158268,0.01898988150060177
14,0.016604023054242134,0.019127212464809418
15,0.016509342938661575,0.019069379195570946
16,0.01640550047159195,0.01919570378959179
17,0.01632544957101345,0.01925620064139366
18,0.016228970140218735,0.019293125718832016
19,0.016148174181580544,0.019317984580993652
20,0.016065938398241997,0.0193528700619936
