epoch,loss,val_loss
1,6.723898887634277,2.2207822799682617
2,0.9745979309082031,0.32384294271469116
3,0.15724453330039978,0.07025691121816635
4,0.047777239233255386,0.03639521449804306
5,0.032547712326049805,0.031051475554704666
6,0.030243631452322006,0.030471166595816612
7,0.029927607625722885,0.030459001660346985
8,0.02984892763197422,0.03047415055334568
9,0.029829151928424835,0.03048032335937023
10,0.02980552241206169,0.030490564182400703
11,0.02978428453207016,0.030538925901055336
12,0.029745323583483696,0.030536845326423645
13,0.029693113639950752,0.03056005761027336
14,0.02965432032942772,0.030617568641901016
15,0.02960563823580742,0.030639424920082092
16,0.029545465484261513,0.03073602169752121
17,0.029502229765057564,0.030780747532844543
18,0.02945335954427719,0.030876662582159042
19,0.02939523756504059,0.030871564522385597
20,0.029330864548683167,0.031059540808200836
