epoch,loss,val_loss
1,6.6738104820251465,2.2087502479553223
2,0.9624316096305847,0.3117576539516449
3,0.14549706876277924,0.05874975398182869
4,0.036583248525857925,0.024837488308548927
5,0.02139975316822529,0.019810086116194725
6,0.019265804439783096,0.019320501014590263
7,0.0189690962433815,0.019313666969537735
8,0.01890782080590725,0.019421856850385666
9,0.018886763602495193,0.019498763605952263
10,0.018865399062633514,0.0196978896856308
11,0.01885324902832508,0.0199107825756073
12,0.018815306946635246,0.019834598526358604
13,0.018757861107587814,0.020177345722913742
14,0.018700482323765755,0.0201826523989439
15,0.018639132380485535,0.020100554451346397
16,0.01857149228453636,0.020214419811964035
17,0.018507370725274086,0.02029292657971382
18,0.018430257216095924,0.020444126799702644
19,0.018351679667830467,0.02048107609152794
20,0.018272338435053825,0.020495956763625145
21,0.018197743222117424,0.020655428990721703
22,0.01812550611793995,0.020647352561354637
23,0.01804526336491108,0.020729482173919678
24,0.017966080456972122,0.020814720541238785
25,0.01789691485464573,0.020838243886828423
26,0.017823489382863045,0.020862672477960587
27,0.01774919219315052,0.020930105820298195
28,0.017685044556856155,0.020993037149310112
29,0.017615092918276787,0.021077781915664673
30,0.017557760700583458,0.021042723208665848
